2	47	268.1
47	2	132.4
2	48	-617
48	2	543.6
2	49	62.56
49	2	161.1
2	55	200.94
55	2	384.45
2	84	-861.46
84	2	-391.81
2	85	424.93
85	2	629.96
3	4	167
4	3	-146.8
3	5	636.1
5	3	89.6
3	6	637.35
6	3	-50
3	7	903.8
7	3	362.3
3	8	1329
8	3	25.34
3	9	25.77
9	3	140.1
3	10	347.3
10	3	23.39
3	11	5.994
11	3	85.84
3	12	287.1
12	3	18.12
3	13	32.14
13	3	52.13
3	14	161.7
14	3	-44.85
3	15	122.8
15	3	-22.31
3	16	90.49
16	3	-223.9
3	17	648.2
17	3	247.5
3	18	-4.449
18	3	31.87
3	19	212.5
19	3	-22.97
3	20	537.4
20	3	62.32
3	21	-18.81
21	3	4.68
3	22	-144.4
22	3	121.3
3	23	-231.9
23	3	288.5
3	24	3
24	3	-4.7
3	25	187
25	3	-97.27
3	26	168.04
26	3	10.38
3	27	194.9
27	3	1824
3	28	52.068
28	3	21.497
3	29	-10.43
29	3	28.41
3	30	-64.69
30	3	157.29
3	31	210.366
31	3	221.4
3	32	113.3
32	3	58.68
3	33	261.3
33	3	-154.2
3	34	154.26
34	3	-101.12
3	35	169.9
35	3	-2.504
3	36	383.9
36	3	-123.6
3	37	-259.1
37	3	395.8
3	38	389.3
38	3	-237.2
3	39	245.6
39	3	-133.9
3	40	22.67
40	3	140.6
3	41	103.5
41	3	317.6
3	42	-432.3
42	3	787.9
3	43	238.9
43	3	234.4
3	44	30.04
44	3	-23.88
3	45	-88.11
45	3	167.9
3	47	333.3
47	3	-86.88
3	49	-59.58
49	3	142.9
3	50	-39.16
50	3	23.93
3	55	360.82
55	3	47.05
4	5	803.2
5	4	25.82
4	6	603.25
6	4	-44.5
4	7	5695
7	4	377.6
4	8	884.9
8	4	244.2
4	9	-52.1
9	4	365.8
4	10	586.8
10	4	106
4	11	5688
11	4	-170
4	12	197.8
12	4	428
4	13	213.1
13	4	65.69
4	14	19.02
14	4	296.4
4	15	-49.29
15	4	223
4	16	23.5
16	4	109.9
4	17	664.2
17	4	762.8
4	18	52.8
18	4	49.8
4	19	6096
19	4	-138.4
4	20	872.3
20	4	89.86
4	21	-114.14
21	4	122.91
4	22	-111
22	4	140.78
4	23	-80.25
23	4	69.9
4	24	-141.3
24	4	134.7
4	25	-211
25	4	402.5
4	26	3629
26	4	-97.05
4	27	4448
27	4	-127.8
4	28	-9.451
28	4	40.675
4	29	393.6
29	4	19.56
4	30	48.49
30	4	128.8
4	31	4975
31	4	150.64
4	32	259
32	4	26.41
4	33	210
33	4	1112
4	34	-152.55
34	4	614.52
4	35	4284
35	4	-143.2
4	36	-119.2
36	4	397.4
4	37	-282.5
37	4	419.1
4	38	101.4
38	4	-157.3
4	39	5629
39	4	-240.2
4	40	-245.39
40	4	839.83
4	41	69.26
41	4	615.8
4	44	46.38
44	4	6.214
4	47	421.9
47	4	-19.45
4	49	-203.6
49	4	274.1
4	50	184.9
50	4	2.845
4	55	233.51
55	4	347.13
5	6	-137.1
6	5	249.1
5	7	353.5
7	5	-229.1
5	8	-259.7
8	5	-451.6
5	9	84
9	5	164.5
5	10	-203.6
10	5	529
5	11	101.1
11	5	245.4
5	12	267.8
12	5	139.4
5	13	28.06
13	5	237.7
5	14	8.642
14	5	-242.8
5	15	42.7
15	5	-150
5	16	-323
16	5	28.6
5	17	-52.39
17	5	-17.4
5	18	170.029
18	5	-132.3
5	19	6.712
19	5	185.4
5	20	199
20	5	-151
5	21	75.62
21	5	562.2
5	22	65.28
22	5	527.6
5	23	-98.12
23	5	742.1
5	24	143.1
24	5	856.3
5	25	123.5
25	5	325.7
5	26	256.5
26	5	261.6
5	27	157.1
27	5	561.6
5	28	488.9
28	5	609.8
5	29	147.5
29	5	461.6
5	30	-120.46
30	5	521.63
5	31	-318.93
31	5	267.6
5	32	313.5
32	5	501.3
5	33	202.1
33	5	524.9
5	34	727.8
34	5	68.95
5	35	-202.1
35	5	-25.87
5	36	74.27
36	5	389.3
5	37	225.8
37	5	738.9
5	38	44.78
38	5	649.7
5	39	-143.9
39	5	64.16
5	41	190.3
41	5	88.63
5	42	-817.7
42	5	1913
5	43	-1712.8
43	5	430.06
5	44	-504.2
44	5	796.9
5	45	72.96
45	5	794.4
5	46	-382.7
46	5	394.8
5	47	-248.3
47	5	517.5
5	49	104.7
49	5	-61.2
5	50	57.65
50	5	682.5
5	55	215.81
55	5	72.19
5	84	-1840.8
84	5	111.65
5	85	56.298
85	5	122.19
6	7	-180.95
7	6	289.6
6	8	-101.7
8	6	-265.2
6	9	23.39
9	6	108.65
6	10	306.42
10	6	-340.18
6	11	-10.72
11	6	249.63
6	12	179.7
12	6	227.8
6	13	-128.6
13	6	238.4
6	14	359.3
14	6	-481.65
6	15	-20.98
15	6	-370.3
6	16	53.9
16	6	-406.8
6	17	489.7
17	6	-118.1
6	18	580.48
18	6	-378.24
6	19	53.28
19	6	162.6
6	20	-202
20	6	339.8
6	21	-38.32
21	6	529
6	22	-102.54
22	6	669.9
6	23	-139.35
23	6	649.1
6	24	-44.76
24	6	709.6
6	25	-28.25
25	6	612.8
6	26	75.14
26	6	252.56
6	27	457.88
27	6	511.29
6	28	-31.09
28	6	914.2
6	29	17.5
29	6	448.6
6	30	-61.76
30	6	287
6	31	-119.2
31	6	240.8
6	32	212.1
32	6	431.3
6	33	106.3
33	6	494.7
6	34	-119.1
34	6	967.71
6	35	-399.3
35	6	695
6	36	-5.224
36	6	218.8
6	37	33.47
37	6	528
6	38	-48.25
38	6	645.9
6	39	-172.4
39	6	172.2
6	41	165.7
41	6	171
6	45	-52.1
45	6	762.7
6	48	37.63
48	6	420
6	49	-59.4
49	6	-89.24
6	50	-46.01
50	6	597.8
6	55	150.02
55	6	265.75
7	8	324.5
8	7	-601.8
7	9	-195.4
9	7	472.5
7	10	-116
10	7	480.8
7	11	72.87
11	7	200.8
7	12	233.87
12	7	124.63
7	13	540.5
13	7	-314.7
7	14	48.89
14	7	-330.4
7	15	168
15	7	-448.2
7	16	304
16	7	-598.8
7	17	243.2
17	7	-341.6
7	18	459
18	7	-332.9
7	19	112.6
19	7	242.8
7	20	-14.09
20	7	-66.17
7	21	325.44
21	7	698.24
7	22	370.4
22	7	708.69
7	23	353.68
23	7	826.76
7	24	497.54
24	7	1201
7	25	133.9
25	7	-274.5
7	26	220.6
26	7	417.9
7	27	399.5
27	7	360.7
7	28	887.1
28	7	1081
7	30	188.026
30	7	23.484
7	31	12.72
31	7	-137.4
7	33	777.1
33	7	79.18
7	35	-139
35	7	-240
7	36	160.8
36	7	386.6
7	39	319
39	7	-287.1
7	41	-197.5
41	7	284.4
7	42	-363.8
42	7	180.2
7	44	-452.2
44	7	832.2
7	46	835.6
46	7	-509.3
7	47	139.6
47	7	-205.7
7	49	407.9
49	7	-384.3
7	55	-255.63
55	7	627.39
8	9	-356.1
9	8	-133.1
8	10	-271.1
10	8	-155.6
8	11	-449.4
11	8	-36.72
8	12	-32.52
12	8	-234.25
8	13	-162.8742
13	8	-178.5461
8	14	-832.97
14	8	-870.8
8	17	119.9
17	8	-253.1
8	18	-305.5
18	8	-341.6
8	20	408.9
20	8	-11
8	22	517.27
22	8	1633.5
8	24	1827
24	8	10000
8	25	6915
25	8	622.3
8	27	-413.48
27	8	815.12
8	28	8483.5
28	8	1421.3
8	31	-687.1
31	8	838.4
8	41	-494.2
41	8	-167.3
8	44	-659
44	8	-234.7
8	50	1005
50	8	810.5
9	10	-37.36
10	9	128
9	11	-213.7
11	9	372.2
9	12	-190.4
12	9	385.4
9	13	-103.6
13	9	191.1
9	15	-174.2
15	9	394.6
9	16	-169
16	9	225.3
9	17	6201
17	9	-450.3
9	18	7.341
18	9	29.1
9	19	481.7
19	9	-287.5
9	20	669.4
20	9	-297.8
9	21	-191.69
21	9	286.28
9	22	-130.3
22	9	82.86
9	23	-354.55
23	9	552.1
9	24	-39.2
24	9	372
9	25	-119.8
25	9	518.4
9	26	137.5
26	9	-142.61
9	27	548.5
27	9	-101.5
9	28	216.138
28	9	303.657
9	29	-46.28
29	9	160.6
9	30	-163.7
30	9	317.5
9	31	71.46
31	9	135.4
9	32	53.59
32	9	138
9	33	245.2
33	9	-142.6
9	34	-246.6
34	9	443.615
9	35	-44.58
35	9	110.4
9	36	-63.5
36	9	114.55
9	37	-34.57
37	9	-40.9
9	39	-61.7
39	9	97.04
9	41	-18.8
41	9	123.4
9	42	-588.9
42	9	992.4
9	47	37.54
47	9	156.4
9	50	-162.6
50	9	278.8
10	11	-110.3
11	10	185.1
10	12	766
12	10	-236.5
10	13	304.1
13	10	-7.838
10	19	-106.4
19	10	224.66
10	20	497.5
20	10	-165.5
10	21	751.9
21	10	-47.51
10	22	67.52
22	10	190.6
10	23	-483.7
23	10	242.8
10	32	117
32	10	245.9
10	34	2.21
34	10	-55.87
10	36	-339.2
36	10	354
10	37	172.4
37	10	183.8
10	39	-268.8
39	10	13.89
10	41	-275.5
41	10	577.5
11	12	-241.8
12	11	1167
11	13	-235.7
13	11	461.3
11	15	-73.5
15	11	136
11	16	-196.7
16	11	2888.6001
11	17	475.5
17	11	-294.8
11	18	-0.13
18	11	8.87
11	19	494.6
19	11	-266.6
11	20	660.2
20	11	-256.3
11	21	-34.74
21	11	35.38
11	22	108.85
22	11	-132.95
11	23	-209.66
23	11	176.45
11	24	54.57
24	11	129.49
11	25	442.4
25	11	-171.1
11	26	-81.13
26	11	129.3
11	28	183.046
28	11	243.775
11	30	202.25
30	11	-146.31
11	31	-101.7
31	11	152
11	32	148.3
32	11	21.92
11	33	18.88
33	11	24.37
11	34	71.48
34	11	-111.45
11	35	52.08
35	11	41.57
11	36	-28.61
36	11	175.53
11	37	-275.2
37	11	611.3
11	39	85.33
39	11	-82.12
11	41	560.2
41	11	-234.9
11	47	151.8
47	11	-3.444
12	13	-234
13	12	457.3
12	18	-233.4
18	12	554.4
12	19	-47.25
19	12	99.37
12	20	-268.1
20	12	193.9
12	22	31
22	12	80.99
12	23	-126.2
23	12	235.6
12	24	179.7
24	12	351.9
12	25	24.28
25	12	383.3
12	29	103.9
29	12	201.5
12	33	298.13
33	12	-92.26
12	37	-11.4
37	12	134.5
12	39	308.9
39	12	-116.7
12	41	-122.3
41	12	145.4
13	14	-78.36
14	13	222.1
13	15	251.5
15	13	-56.08
13	16	5422.2998
16	13	-194.1
13	17	-46.39
17	13	285.36
13	18	213.2
18	13	-156.1
13	19	-18.51
19	13	38.81
13	20	664.6
20	13	-338.5
13	21	301.14
21	13	225.39
13	22	137.77
22	13	-197.71
13	23	-154.3
23	13	-20.93
13	24	47.67
24	13	113.9
13	25	134.8
25	13	-25.15
13	26	95.18
26	13	-94.49
13	27	155.11
27	13	220.66
13	28	140.896
28	13	112.382
13	29	-8.538
29	13	63.71
13	30	170.1
30	13	-87.31
13	31	-20.11
31	13	9.207
13	32	-149.5
32	13	476.6
13	33	-202.3
33	13	736.4
13	34	-156.57
34	13	173.77
13	35	128.8
35	13	-93.51
13	37	240.2
37	13	-217.9
13	38	-273.95
38	13	167.3
13	39	254.8
39	13	-158.2
13	40	-172.51
40	13	278.15
13	41	417
41	13	-247.8
13	42	1338
42	13	448.5
14	15	-107.2
15	14	127.4
14	16	-41.11
16	14	38.89
14	17	-200.7
17	14	-15.07
14	19	358.9
19	14	-157.3
14	21	-82.92
21	14	131.2
14	24	-99.81
24	14	261.1
14	25	30.05
25	14	108.5
14	29	-70.14
29	14	106.7
14	35	874.19
35	14	-366.51
14	39	-164
39	14	49.7
14	42	-664.4
42	14	961.8
14	43	275.9
43	14	-125.2
15	16	-189.2
16	15	865.9
15	17	138.54
17	15	64.3
15	18	431.49
18	15	-207.66
15	19	147.1
19	15	-108.5
15	24	71.23
24	15	91.13
15	25	-18.93
25	15	102.2
15	31	939.07
31	15	-213.74
15	38	570.9
38	15	-198.8
15	39	-255.22
39	15	10.03
15	41	-38.77
41	15	284.5
15	42	448.1
42	15	1464.2
15	43	-1327
43	15	1603.8
16	17	287.43
17	16	-24.46
16	19	1255.1
19	16	-446.86
16	21	-182.91
21	16	151.38
16	22	-73.85
22	16	-141.4
16	23	-352.9
23	16	-293.7
16	24	-262
24	16	316.9
16	25	-181.9
25	16	2951
16	35	243.1
35	16	-257.2
16	38	-196.312
38	16	116.478
16	39	22.05
39	16	-185.2
17	18	89.7
18	17	117.4
17	19	-281.6
19	17	777.4
17	20	-396
20	17	493.8
17	21	287
21	17	429.7
17	22	-111
22	17	140.8
17	24	882
24	17	898.2
17	25	617.5
25	17	334.9
17	27	-139.3
27	17	134.9
17	31	0.1004
31	17	192.3
17	39	-334.4
39	17	343.7
17	41	-89.42
41	17	-22.1
18	19	-169.67
19	18	134.28
18	20	-153.7
20	18	-313.5
18	22	-351.6
22	18	587.3
18	23	-114.73
23	18	18.98
18	24	-205.3
24	18	368.5
18	25	-2.17
25	18	20.18
18	27	2845
27	18	2475
18	33	-60.78
33	18	-42.71
18	37	160.7
37	18	281.6
18	38	-158.8
38	18	159.8
18	50	-136.6
50	18	221.4
19	20	205.27
20	19	92.07
19	21	4.933
21	19	54.32
19	22	-152.7
22	19	258.6
19	23	-15.62
23	19	74.04
19	24	-54.86
24	19	491.95
19	25	-4.624
25	19	363.5
19	26	-0.515
26	19	0.283
19	28	230.852
28	19	335.743
19	29	0.4604
29	19	161
19	31	177.5
31	19	169.6
19	33	-62.17
33	19	136.9
19	34	-203.02
34	19	329.12
19	36	81.57
36	19	-42.31
19	37	-55.77
37	19	335.2
19	39	-151.5
39	19	150.6
19	41	120.3
41	19	-61.6
19	47	16.23
47	19	119.2
20	21	13.41
21	20	519.1
20	22	-44.7
22	20	543.3
20	23	39.63
23	20	504.2
20	24	183.4
24	20	631
20	25	-79.08
25	20	993.4
20	30	-208.9
30	20	570.6
20	32	228.4
32	20	616.6
20	33	-95
33	20	5256
20	35	-463.6
35	20	-180.2
20	37	-11.16
37	20	898.2
20	39	-228
39	20	-97.77
20	41	-337
41	20	1179
20	46	-322.3
46	20	-70.25
21	22	108.31
22	21	-84.53
21	23	249.15
23	21	-157.1
21	24	62.42
24	21	11.8
21	25	153
25	21	-129.7
21	26	32.73
26	21	113
21	27	86.2
27	21	1971
21	28	450.088
28	21	-73.092
21	29	59.02
29	21	-27.94
21	30	65.56
30	21	-39.46
21	32	2.22
32	21	179.25
21	33	344.4
33	21	-262.3
21	37	-168.2
37	21	383.2
21	39	6.57
39	21	-55.21
21	41	63.67
41	21	182.2
22	23	0
23	22	0
22	24	56.33
24	22	17.97
22	25	223.1
25	22	-8.309
22	26	108.9
26	22	-9.639
22	30	149.56
30	22	-116.21
22	32	177.6
32	22	-40.82
22	33	315.9
33	22	-174.5
22	35	215
35	22	-215
22	37	-91.8
37	22	301.9
22	39	-160.28
39	22	397.24
22	41	-96.87
41	22	305.4
22	47	361.1
47	22	-194.7
23	24	-30.1
24	23	51.9
23	25	192.1
25	23	-0.2266
23	28	116.612
28	23	-26.058
23	30	-64.38
30	23	48.484
23	32	86.4
32	23	21.76
23	33	168.8
33	23	-46.8
23	35	363.7
35	23	-343.6
23	37	111.2
37	23	-149.8
23	41	255.8
41	23	-193
23	44	-35.68
44	23	-196.2
23	48	565.9
48	23	-363.1
24	25	-75.97
25	24	248.4
24	26	490.88
26	24	-34.68
24	27	534.7
27	24	514.6
24	28	132.2
28	24	-60.71
24	30	546.68
30	24	-133.16
24	32	247.8
32	24	48.49
24	33	146.6
33	24	77.55
24	35	337.7
35	24	-58.43
24	36	369.49
36	24	-85.148
24	37	187.1
37	24	-134.2
24	38	215.2
38	24	-124.6
24	39	498.6
39	24	-186.7
24	41	256.5
41	24	335.7
24	43	233.1
43	24	70.81
24	47	423.1
47	24	3.163
24	48	63.95
48	24	-11.3
24	50	108.5
50	24	-79.34
24	55	585.19
55	24	75.04
25	26	132.7
26	25	132.9
25	27	2213
27	25	-123.1
25	33	593.4
33	25	-185.3
25	35	1337.37
35	25	-334.12
25	39	5143.1401
39	25	-374.16
25	40	309.58
40	25	33.95
25	41	-71.18
41	25	956.1
25	44	-209.7
44	25	161.5
25	47	434.1
47	25	7.082
26	27	533.2
27	26	-85.12
26	28	320.2
28	26	277.8
26	31	139.822
31	26	481.348
26	32	304.3
32	26	64.28
26	33	10.17
33	26	125.3
26	34	-27.701
34	26	174.433
26	37	10.76
37	26	379.4
26	39	-223.1
39	26	223.6
26	41	248.4
41	26	-124.7
26	45	-218.9
45	26	844
26	50	-4.565
50	26	176.3
27	32	2990
32	27	2448
27	33	-124
33	27	4288
28	32	292.7
32	28	-27.45
28	37	-47.37
37	28	167.9
28	41	469.8
41	28	885.5
29	35	31.66
35	29	85.7
29	39	78.92
39	29	-71
29	44	1004.2
44	29	-274.1
29	48	-18.27
48	29	6.971
30	41	43.37
41	30	-64.28
31	35	-417.2
35	31	535.8
31	39	302.2
39	31	-191.7
31	41	347.8
41	31	-264.3
31	44	-262
44	31	262
31	47	-353.5
47	31	515.8
32	33	6.37
33	32	37.1
32	41	68.55
41	32	288.1
33	35	32.9
35	33	-111.2
33	37	-48.33
37	33	322.42
33	39	336.25
39	33	-176.26
33	41	-195.1
41	33	627.7
34	37	2073.2
37	34	631.5
34	39	-119.8
39	34	6.699
35	39	-97.71
39	35	136.6
35	41	153.7
41	35	-29.34
36	37	-208.8
37	36	837.2
36	39	-8.804
39	36	5.15
36	41	423.4
41	36	-53.91
37	39	255
39	37	-137.7
37	41	730.8
41	37	-198
37	44	26.35
44	37	-66.31
37	48	2429
48	37	148.9
38	39	-110.65
39	38	50.06
38	40	-117.17
40	38	185.6
39	40	-5.579
40	39	55.8
39	41	72.31
41	39	-28.65
40	45	111.8
45	40	-32.17
41	47	122.4
47	41	101.2
42	43	-2166
43	42	745.3
84	85	1517.5
85	84	-1869.9
